Year,LapNumber,LapTimeSeconds,Compound,Circuit,Driver,TrackLengthM,TyreLife,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTimePerKm
2023,57.0,88.557,HARD,abudhabi,RUS,5281,23.0,,,,,,,,,16.768983147131227
2023,58.0,88.82,HARD,abudhabi,RUS,5281,24.0,,,,,,,,,16.8187843211513
2023,2.0,91.98,HARD,abudhabi,SAI,5281,2.0,,,,,,,,,17.41715584169665
2023,3.0,91.308,HARD,abudhabi,SAI,5281,3.0,,,,,,,,,17.2899072145427
2023,4.0,91.099,HARD,abudhabi,SAI,5281,4.0,,,,,,,,,17.250331376633216
2023,5.0,91.158,HARD,abudhabi,SAI,5281,5.0,,,,,,,,,17.26150350312441
2023,6.0,91.175,HARD,abudhabi,SAI,5281,6.0,,,,,,,,,17.264722590418483
2023,7.0,91.301,HARD,abudhabi,SAI,5281,7.0,,,,,,,,,17.288581708009847
2023,8.0,91.263,HARD,abudhabi,SAI,5281,8.0,,,,,,,,,17.281386101117214
2023,9.0,90.965,HARD,abudhabi,SAI,5281,9.0,,,,,,,,,17.224957394432874
2023,10.0,91.305,HARD,abudhabi,SAI,5281,10.0,,,,,,,,,17.289339140314336
2023,11.0,91.085,HARD,abudhabi,SAI,5281,11.0,,,,,,,,,17.247680363567508
2023,12.0,91.278,HARD,abudhabi,SAI,5281,12.0,,,,,,,,,17.284226472259043
2023,13.0,91.385,HARD,abudhabi,SAI,5281,13.0,,,,,,,,,17.304487786404092
2023,14.0,91.416,HARD,abudhabi,SAI,5281,14.0,,,,,,,,,17.31035788676387
2023,15.0,91.619,HARD,abudhabi,SAI,5281,15.0,,,,,,,,,17.348797576216626
2023,16.0,91.197,HARD,abudhabi,SAI,5281,16.0,,,,,,,,,17.268888468093166
2023,17.0,91.621,HARD,abudhabi,SAI,5281,17.0,,,,,,,,,17.34917629236887
2023,18.0,90.96,HARD,abudhabi,SAI,5281,18.0,,,,,,,,,17.224010604052264
2023,19.0,91.551,HARD,abudhabi,SAI,5281,19.0,,,,,,,,,17.335921227040334
2023,20.0,90.933,HARD,abudhabi,SAI,5281,20.0,,,,,,,,,17.218897935996974
2023,21.0,92.184,HARD,abudhabi,SAI,5281,21.0,,,,,,,,,17.455784889225527
2023,22.0,92.071,HARD,abudhabi,SAI,5281,22.0,,,,,,,,,17.434387426623747
2023,23.0,93.587,HARD,abudhabi,SAI,5281,23.0,,,,,,,,,17.72145427002462
2023,25.0,90.188,HARD,abudhabi,SAI,5281,2.0,,,,,,,,,17.077826169286123
2023,26.0,90.007,HARD,abudhabi,SAI,5281,3.0,,,,,,,,,17.043552357508048
2023,27.0,89.841,HARD,abudhabi,SAI,5281,4.0,,,,,,,,,17.012118916871806
2023,28.0,89.977,HARD,abudhabi,SAI,5281,5.0,,,,,,,,,17.03787161522439
2023,29.0,89.64,HARD,abudhabi,SAI,5281,6.0,,,,,,,,,16.974057943571296
2023,30.0,89.7,HARD,abudhabi,SAI,5281,7.0,,,,,,,,,16.985419428138613
2023,31.0,89.764,HARD,abudhabi,SAI,5281,8.0,,,,,,,,,16.997538345010415
2023,32.0,89.897,HARD,abudhabi,SAI,5281,9.0,,,,,,,,,17.022722969134637
2023,33.0,89.76,HARD,abudhabi,SAI,5281,10.0,,,,,,,,,16.99678091270593
2023,34.0,89.674,HARD,abudhabi,SAI,5281,11.0,,,,,,,,,16.98049611815944
2023,35.0,89.494,HARD,abudhabi,SAI,5281,12.0,,,,,,,,,16.94641166445749
2023,36.0,90.228,HARD,abudhabi,SAI,5281,13.0,,,,,,,,,17.085400492330997
2023,37.0,89.807,HARD,abudhabi,SAI,5281,14.0,,,,,,,,,17.00568074228366
2023,38.0,89.746,HARD,abudhabi,SAI,5281,15.0,,,,,,,,,16.99412989964022
2023,39.0,90.581,HARD,abudhabi,SAI,5281,16.0,,,,,,,,,17.152243893202048
2023,40.0,89.635,HARD,abudhabi,SAI,5281,17.0,,,,,,,,,16.973111153190686
2023,41.0,89.495,HARD,abudhabi,SAI,5281,18.0,,,,,,,,,16.946601022533613
2023,42.0,89.452,HARD,abudhabi,SAI,5281,19.0,,,,,,,,,16.938458625260367
2023,43.0,89.612,HARD,abudhabi,SAI,5281,20.0,,,,,,,,,16.96875591743988
2023,44.0,89.809,HARD,abudhabi,SAI,5281,21.0,,,,,,,,,17.006059458435903
2023,45.0,90.132,HARD,abudhabi,SAI,5281,22.0,,,,,,,,,17.06722211702329
2023,46.0,90.712,HARD,abudhabi,SAI,5281,23.0,,,,,,,,,17.17704980117402
2023,47.0,91.102,HARD,abudhabi,SAI,5281,24.0,,,,,,,,,17.25089945086158
2023,48.0,90.565,HARD,abudhabi,SAI,5281,25.0,,,,,,,,,17.149214163984094
2023,49.0,90.033,HARD,abudhabi,SAI,5281,26.0,,,,,,,,,17.04847566748722
2023,50.0,89.873,HARD,abudhabi,SAI,5281,27.0,,,,,,,,,17.01817837530771
2023,51.0,89.718,HARD,abudhabi,SAI,5281,28.0,,,,,,,,,16.988827873508807
2023,52.0,89.645,HARD,abudhabi,SAI,5281,29.0,,,,,,,,,16.975004733951902
2023,53.0,89.775,HARD,abudhabi,SAI,5281,30.0,,,,,,,,,16.99962128384776
2023,54.0,89.734,HARD,abudhabi,SAI,5281,31.0,,,,,,,,,16.991857602726757
2023,55.0,89.654,HARD,abudhabi,SAI,5281,32.0,,,,,,,,,16.976708956637
2023,56.0,91.454,HARD,abudhabi,SAI,5281,33.0,,,,,,,,,17.317553493656504
2022,1.0,92.198,MEDIUM,abudhabi,VER,5281,1.0,,,,,,,,,17.45843590229123
2022,2.0,90.541,MEDIUM,abudhabi,VER,5281,2.0,,,,,,,,,17.144669570157166
2022,3.0,89.968,MEDIUM,abudhabi,VER,5281,3.0,,,,,,,,,17.036167392539294
2022,4.0,90.368,MEDIUM,abudhabi,VER,5281,4.0,,,,,,,,,17.11191062298807
2022,5.0,90.502,MEDIUM,abudhabi,VER,5281,5.0,,,,,,,,,17.137284605188412
2022,6.0,90.567,MEDIUM,abudhabi,VER,5281,6.0,,,,,,,,,17.14959288013634
2022,7.0,90.661,MEDIUM,abudhabi,VER,5281,7.0,,,,,,,,,17.167392539291804
2022,8.0,90.691,MEDIUM,abudhabi,VER,5281,8.0,,,,,,,,,17.173073281575462
2022,9.0,90.601,MEDIUM,abudhabi,VER,5281,9.0,,,,,,,,,17.156031054724483
2022,10.0,90.621,MEDIUM,abudhabi,VER,5281,10.0,,,,,,,,,17.159818216246922
2022,11.0,90.798,MEDIUM,abudhabi,VER,5281,11.0,,,,,,,,,17.193334595720508
2022,12.0,90.921,MEDIUM,abudhabi,VER,5281,12.0,,,,,,,,,17.21662563908351
2022,13.0,90.747,MEDIUM,abudhabi,VER,5281,13.0,,,,,,,,,17.18367733383829
2022,14.0,90.966,MEDIUM,abudhabi,VER,5281,14.0,,,,,,,,,17.225146752508994
2022,15.0,91.023,MEDIUM,abudhabi,VER,5281,15.0,,,,,,,,,17.235940162847946
2022,16.0,91.245,MEDIUM,abudhabi,VER,5281,16.0,,,,,,,,,17.27797765574702
2022,17.0,91.592,MEDIUM,abudhabi,VER,5281,17.0,,,,,,,,,17.343684908161332
2022,18.0,91.598,MEDIUM,abudhabi,VER,5281,18.0,,,,,,,,,17.344821056618066
2022,19.0,91.882,MEDIUM,abudhabi,VER,5281,19.0,,,,,,,,,17.3985987502367
2022,20.0,94.033,MEDIUM,abudhabi,VER,5281,20.0,,,,,,,,,17.805907971975007
2022,22.0,90.66,HARD,abudhabi,VER,5281,2.0,,,,,,,,,17.16720318121568
2022,23.0,90.671,HARD,abudhabi,VER,5281,3.0,,,,,,,,,17.169286120053023
2022,24.0,90.955,HARD,abudhabi,VER,5281,4.0,,,,,,,,,17.223063813671654
2022,25.0,90.803,HARD,abudhabi,VER,5281,5.0,,,,,,,,,17.194281386101117
2022,26.0,90.892,HARD,abudhabi,VER,5281,6.0,,,,,,,,,17.211134254875972
2022,27.0,90.61,HARD,abudhabi,VER,5281,7.0,,,,,,,,,17.157735277409582
2022,28.0,90.443,HARD,abudhabi,VER,5281,8.0,,,,,,,,,17.126112478697216
2022,29.0,90.271,HARD,abudhabi,VER,5281,9.0,,,,,,,,,17.093542889604244
2022,30.0,89.936,HARD,abudhabi,VER,5281,10.0,,,,,,,,,17.03010793410339
2022,31.0,90.063,HARD,abudhabi,VER,5281,11.0,,,,,,,,,17.05415640977088
2022,32.0,89.924,HARD,abudhabi,VER,5281,12.0,,,,,,,,,17.027835637189927
2022,33.0,89.808,HARD,abudhabi,VER,5281,13.0,,,,,,,,,17.005870100359783
2022,34.0,89.891,HARD,abudhabi,VER,5281,14.0,,,,,,,,,17.021586820677904
2022,35.0,90.109,HARD,abudhabi,VER,5281,15.0,,,,,,,,,17.062866881272488
2022,36.0,89.886,HARD,abudhabi,VER,5281,16.0,,,,,,,,,17.020640030297294
2022,37.0,90.116,HARD,abudhabi,VER,5281,17.0,,,,,,,,,17.064192387805342
2022,38.0,90.16,HARD,abudhabi,VER,5281,18.0,,,,,,,,,17.072524143154705
2022,39.0,90.027,HARD,abudhabi,VER,5281,19.0,,,,,,,,,17.047339519030487
2022,40.0,90.019,HARD,abudhabi,VER,5281,20.0,,,,,,,,,17.045824654421512
2022,41.0,90.048,HARD,abudhabi,VER,5281,21.0,,,,,,,,,17.05131603862905
2022,42.0,89.885,HARD,abudhabi,VER,5281,22.0,,,,,,,,,17.020450672221173
2022,43.0,89.897,HARD,abudhabi,VER,5281,23.0,,,,,,,,,17.022722969134637
2022,44.0,89.883,HARD,abudhabi,VER,5281,24.0,,,,,,,,,17.020071956068925
2022,45.0,89.929,HARD,abudhabi,VER,5281,25.0,,,,,,,,,17.028782427570537
2022,46.0,89.725,HARD,abudhabi,VER,5281,26.0,,,,,,,,,16.990153380041658
2022,47.0,90.019,HARD,abudhabi,VER,5281,27.0,,,,,,,,,17.045824654421512
2022,48.0,89.971,HARD,abudhabi,VER,5281,28.0,,,,,,,,,17.03673546676766
2022,49.0,89.959,HARD,abudhabi,VER,5281,29.0,,,,,,,,,17.034463169854195
2022,50.0,89.803,HARD,abudhabi,VER,5281,30.0,,,,,,,,,17.004923309979173
2022,51.0,89.666,HARD,abudhabi,VER,5281,31.0,,,,,,,,,16.978981253550465
2022,52.0,90.461,HARD,abudhabi,VER,5281,32.0,,,,,,,,,17.12952092406741
2022,53.0,90.065,HARD,abudhabi,VER,5281,33.0,,,,,,,,,17.05453512592312
2022,54.0,89.392,HARD,abudhabi,VER,5281,34.0,,,,,,,,,16.92709714069305
2022,55.0,89.715,HARD,abudhabi,VER,5281,35.0,,,,,,,,,16.988259799280442
2022,56.0,89.844,HARD,abudhabi,VER,5281,36.0,,,,,,,,,17.01268699110017
2022,57.0,89.891,HARD,abudhabi,VER,5281,37.0,,,,,,,,,17.021586820677904
2022,58.0,89.797,HARD,abudhabi,VER,5281,38.0,,,,,,,,,17.00378716152244
2022,2.0,91.693,MEDIUM,abudhabi,NOR,5281,2.0,,,,,,,,,17.36281007384965
2022,3.0,91.188,MEDIUM,abudhabi,NOR,5281,3.0,,,,,,,,,17.267184245408068
2022,4.0,91.266,MEDIUM,abudhabi,NOR,5281,4.0,,,,,,,,,17.28195417534558
2022,5.0,92.208,MEDIUM,abudhabi,NOR,5281,5.0,,,,,,,,,17.46032948305245
2022,6.0,91.932,MEDIUM,abudhabi,NOR,5281,6.0,,,,,,,,,17.408066654042795
2022,7.0,91.643,MEDIUM,abudhabi,NOR,5281,7.0,,,,,,,,,17.353342170043554
2022,8.0,91.912,MEDIUM,abudhabi,NOR,5281,8.0,,,,,,,,,17.40427949252036
2022,9.0,92.178,MEDIUM,abudhabi,NOR,5281,9.0,,,,,,,,,17.454648740768793
2022,10.0,92.041,MEDIUM,abudhabi,NOR,5281,10.0,,,,,,,,,17.42870668434009
2022,11.0,92.319,MEDIUM,abudhabi,NOR,5281,11.0,,,,,,,,,17.48134822950199
2022,12.0,92.398,MEDIUM,abudhabi,NOR,5281,12.0,,,,,,,,,17.49630751751562
2022,13.0,92.514,MEDIUM,abudhabi,NOR,5281,13.0,,,,,,,,,17.51827305434577
2022,14.0,92.64,MEDIUM,abudhabi,NOR,5281,14.0,,,,,,,,,17.542132171937133
2022,15.0,94.516,MEDIUM,abudhabi,NOR,5281,15.0,,,,,,,,,17.897367922741907
2022,17.0,90.832,HARD,abudhabi,NOR,5281,2.0,,,,,,,,,17.199772770308652
2022,18.0,90.532,HARD,abudhabi,NOR,5281,3.0,,,,,,,,,17.14296534747207
2022,19.0,90.95,HARD,abudhabi,NOR,5281,4.0,,,,,,,,,17.222117023291045
2022,20.0,90.889,HARD,abudhabi,NOR,5281,5.0,,,,,,,,,17.210566180647604
2022,21.0,90.741,HARD,abudhabi,NOR,5281,6.0,,,,,,,,,17.182541185381556
2022,22.0,90.809,HARD,abudhabi,NOR,5281,7.0,,,,,,,,,17.195417534557848
2022,23.0,90.925,HARD,abudhabi,NOR,5281,8.0,,,,,,,,,17.217383071387996
2022,24.0,90.733,HARD,abudhabi,NOR,5281,9.0,,,,,,,,,17.18102632077258
2022,25.0,90.92,HARD,abudhabi,NOR,5281,10.0,,,,,,,,,17.216436281007386
2022,26.0,91.115,HARD,abudhabi,NOR,5281,11.0,,,,,,,,,17.253361105851166
2022,27.0,90.93,HARD,abudhabi,NOR,5281,12.0,,,,,,,,,17.218329861768606
2022,28.0,91.065,HARD,abudhabi,NOR,5281,13.0,,,,,,,,,17.24389320204507
2022,29.0,91.228,HARD,abudhabi,NOR,5281,14.0,,,,,,,,,17.274758568452945
2022,30.0,91.109,HARD,abudhabi,NOR,5281,15.0,,,,,,,,,17.252224957394432
2022,31.0,91.216,HARD,abudhabi,NOR,5281,16.0,,,,,,,,,17.27248627153948
2022,32.0,91.144,HARD,abudhabi,NOR,5281,17.0,,,,,,,,,17.258852490058704
2022,33.0,91.046,HARD,abudhabi,NOR,5281,18.0,,,,,,,,,17.240295398598754
2022,34.0,91.088,HARD,abudhabi,NOR,5281,19.0,,,,,,,,,17.248248437795873
2022,35.0,90.871,HARD,abudhabi,NOR,5281,20.0,,,,,,,,,17.20715773527741
2022,36.0,91.309,HARD,abudhabi,NOR,5281,21.0,,,,,,,,,17.290096572618822
2022,37.0,90.821,HARD,abudhabi,NOR,5281,22.0,,,,,,,,,17.197689831471312
2022,38.0,91.146,HARD,abudhabi,NOR,5281,23.0,,,,,,,,,17.259231206210945
2022,39.0,91.223,HARD,abudhabi,NOR,5281,24.0,,,,,,,,,17.273811778072336
2022,40.0,91.502,HARD,abudhabi,NOR,5281,25.0,,,,,,,,,17.326642681310357
2022,41.0,91.066,HARD,abudhabi,NOR,5281,26.0,,,,,,,,,17.24408256012119
2022,42.0,93.097,HARD,abudhabi,NOR,5281,27.0,,,,,,,,,17.62866881272486
2022,44.0,88.391,MEDIUM,abudhabi,NOR,5281,2.0,,,,,,,,,16.737549706494985
2022,45.0,88.688,MEDIUM,abudhabi,NOR,5281,3.0,,,,,,,,,16.7937890551032
2022,46.0,88.791,MEDIUM,abudhabi,NOR,5281,4.0,,,,,,,,,16.81329293694376
2022,47.0,88.478,MEDIUM,abudhabi,NOR,5281,5.0,,,,,,,,,16.75402385911759
2022,48.0,89.221,MEDIUM,abudhabi,NOR,5281,6.0,,,,,,,,,16.894716909676198
2022,49.0,88.956,MEDIUM,abudhabi,NOR,5281,7.0,,,,,,,,,16.844537019503882
2022,50.0,89.495,MEDIUM,abudhabi,NOR,5281,8.0,,,,,,,,,16.946601022533613
2022,51.0,89.496,MEDIUM,abudhabi,NOR,5281,9.0,,,,,,,,,16.946790380609734
2022,52.0,89.785,MEDIUM,abudhabi,NOR,5281,10.0,,,,,,,,,17.001514864608975
2022,53.0,90.164,MEDIUM,abudhabi,NOR,5281,11.0,,,,,,,,,17.073281575459195
2022,54.0,90.631,MEDIUM,abudhabi,NOR,5281,12.0,,,,,,,,,17.161711797008145
2022,55.0,90.825,MEDIUM,abudhabi,NOR,5281,13.0,,,,,,,,,17.1984472637758
2022,56.0,90.931,MEDIUM,abudhabi,NOR,5281,14.0,,,,,,,,,17.218519219844726
2022,57.0,90.884,MEDIUM,abudhabi,NOR,5281,15.0,,,,,,,,,17.209619390266997
2022,58.0,91.136,MEDIUM,abudhabi,NOR,5281,16.0,,,,,,,,,17.257337625449725
2022,2.0,91.786,MEDIUM,abudhabi,RUS,5281,2.0,,,,,,,,,17.380420374928992
2022,3.0,91.189,MEDIUM,abudhabi,RUS,5281,3.0,,,,,,,,,17.267373603484188
2022,4.0,91.243,MEDIUM,abudhabi,RUS,5281,4.0,,,,,,,,,17.277598939594775
2022,5.0,90.631,MEDIUM,abudhabi,RUS,5281,5.0,,,,,,,,,17.161711797008145
2022,6.0,91.229,MEDIUM,abudhabi,RUS,5281,6.0,,,,,,,,,17.274947926529066
2022,7.0,91.524,MEDIUM,abudhabi,RUS,5281,7.0,,,,,,,,,17.33080855898504
2022,8.0,91.483,MEDIUM,abudhabi,RUS,5281,8.0,,,,,,,,,17.323044877864042
2022,9.0,90.768,MEDIUM,abudhabi,RUS,5281,9.0,,,,,,,,,17.18765385343685
2022,10.0,91.421,MEDIUM,abudhabi,RUS,5281,10.0,,,,,,,,,17.31130467714448
2022,11.0,91.371,MEDIUM,abudhabi,RUS,5281,11.0,,,,,,,,,17.301836773338383
2022,12.0,91.719,MEDIUM,abudhabi,RUS,5281,12.0,,,,,,,,,17.36773338382882
2022,13.0,91.531,MEDIUM,abudhabi,RUS,5281,13.0,,,,,,,,,17.332134065517895
2022,14.0,92.115,MEDIUM,abudhabi,RUS,5281,14.0,,,,,,,,,17.44271918197311
2022,15.0,93.785,MEDIUM,abudhabi,RUS,5281,15.0,,,,,,,,,17.75894716909676
2022,17.0,89.864,HARD,abudhabi,RUS,5281,2.0,,,,,,,,,17.01647415262261
2022,18.0,90.575,HARD,abudhabi,RUS,5281,3.0,,,,,,,,,17.151107744745314
2022,19.0,90.853,HARD,abudhabi,RUS,5281,4.0,,,,,,,,,17.203749289907215
2022,20.0,91.393,HARD,abudhabi,RUS,5281,5.0,,,,,,,,,17.306002651013067
2022,21.0,90.937,HARD,abudhabi,RUS,5281,6.0,,,,,,,,,17.21965536830146
2022,22.0,90.553,HARD,abudhabi,RUS,5281,7.0,,,,,,,,,17.14694186707063
2022,23.0,90.663,HARD,abudhabi,RUS,5281,8.0,,,,,,,,,17.167771255444045
2022,24.0,90.765,HARD,abudhabi,RUS,5281,9.0,,,,,,,,,17.187085779208484
2022,25.0,90.665,HARD,abudhabi,RUS,5281,10.0,,,,,,,,,17.16814997159629
2022,26.0,90.4,HARD,abudhabi,RUS,5281,11.0,,,,,,,,,17.117970081423973
2022,27.0,90.195,HARD,abudhabi,RUS,5281,12.0,,,,,,,,,17.079151675818974
2022,28.0,90.502,HARD,abudhabi,RUS,5281,13.0,,,,,,,,,17.137284605188412
2022,29.0,90.471,HARD,abudhabi,RUS,5281,14.0,,,,,,,,,17.131414504828633
2022,30.0,90.386,HARD,abudhabi,RUS,5281,15.0,,,,,,,,,17.115319068358264
2022,31.0,90.522,HARD,abudhabi,RUS,5281,16.0,,,,,,,,,17.14107176671085
2022,32.0,90.364,HARD,abudhabi,RUS,5281,17.0,,,,,,,,,17.111153190683584
2022,33.0,90.184,HARD,abudhabi,RUS,5281,18.0,,,,,,,,,17.077068736981634
2022,34.0,90.388,HARD,abudhabi,RUS,5281,19.0,,,,,,,,,17.115697784510512
2022,35.0,90.499,HARD,abudhabi,RUS,5281,20.0,,,,,,,,,17.136716530960044
2022,36.0,90.368,HARD,abudhabi,RUS,5281,21.0,,,,,,,,,17.11191062298807
2022,37.0,90.425,HARD,abudhabi,RUS,5281,22.0,,,,,,,,,17.12270403332702
2022,38.0,90.395,HARD,abudhabi,RUS,5281,23.0,,,,,,,,,17.117023291043363
2022,39.0,92.517,HARD,abudhabi,RUS,5281,24.0,,,,,,,,,17.518841128574135
2022,41.0,89.042,MEDIUM,abudhabi,RUS,5281,2.0,,,,,,,,,16.86082181405037
2022,42.0,89.069,MEDIUM,abudhabi,RUS,5281,3.0,,,,,,,,,16.865934482105665
2022,43.0,88.895,MEDIUM,abudhabi,RUS,5281,4.0,,,,,,,,,16.832986176860445
2022,44.0,88.842,MEDIUM,abudhabi,RUS,5281,5.0,,,,,,,,,16.822950198825982
2022,45.0,88.847,MEDIUM,abudhabi,RUS,5281,6.0,,,,,,,,,16.823896989206588
2022,46.0,88.919,MEDIUM,abudhabi,RUS,5281,7.0,,,,,,,,,16.83753077068737
2022,47.0,88.872,MEDIUM,abudhabi,RUS,5281,8.0,,,,,,,,,16.82863094110964
2022,48.0,88.836,MEDIUM,abudhabi,RUS,5281,9.0,,,,,,,,,16.821814050369248
2022,49.0,88.998,MEDIUM,abudhabi,RUS,5281,10.0,,,,,,,,,16.852490058701004
2022,50.0,89.004,MEDIUM,abudhabi,RUS,5281,11.0,,,,,,,,,16.85362620715774
2022,51.0,89.038,MEDIUM,abudhabi,RUS,5281,12.0,,,,,,,,,16.860064381745882
2022,52.0,88.981,MEDIUM,abudhabi,RUS,5281,13.0,,,,,,,,,16.84927097140693
2022,53.0,89.401,MEDIUM,abudhabi,RUS,5281,14.0,,,,,,,,,16.92880136337815
2022,54.0,89.828,MEDIUM,abudhabi,RUS,5281,15.0,,,,,,,,,17.00965726188222
2022,55.0,91.157,MEDIUM,abudhabi,RUS,5281,16.0,,,,,,,,,17.261314145048285
2022,56.0,91.217,MEDIUM,abudhabi,RUS,5281,17.0,,,,,,,,,17.272675629615605
2022,57.0,91.165,MEDIUM,abudhabi,RUS,5281,18.0,,,,,,,,,17.262829009657263
2022,58.0,91.553,MEDIUM,abudhabi,RUS,5281,19.0,,,,,,,,,17.33629994319258
2022,2.0,91.332,MEDIUM,abudhabi,SAI,5281,2.0,,,,,,,,,17.294451808369626
2022,3.0,90.946,MEDIUM,abudhabi,SAI,5281,3.0,,,,,,,,,17.221359590986555
2022,4.0,90.987,MEDIUM,abudhabi,SAI,5281,4.0,,,,,,,,,17.229123272107554
2022,5.0,91.98,MEDIUM,abudhabi,SAI,5281,5.0,,,,,,,,,17.41715584169665
2022,6.0,91.27,MEDIUM,abudhabi,SAI,5281,6.0,,,,,,,,,17.282711607650068
2022,7.0,91.408,MEDIUM,abudhabi,SAI,5281,7.0,,,,,,,,,17.308843022154896
2022,8.0,90.685,MEDIUM,abudhabi,SAI,5281,8.0,,,,,,,,,17.17193713311873
2022,9.0,90.874,MEDIUM,abudhabi,SAI,5281,9.0,,,,,,,,,17.207725809505774
2022,10.0,91.075,MEDIUM,abudhabi,SAI,5281,10.0,,,,,,,,,17.245786782806288
2022,11.0,91.14,MEDIUM,abudhabi,SAI,5281,11.0,,,,,,,,,17.258095057754215
2022,12.0,91.296,MEDIUM,abudhabi,SAI,5281,12.0,,,,,,,,,17.28763491762924
2022,13.0,91.269,MEDIUM,abudhabi,SAI,5281,13.0,,,,,,,,,17.282522249573947
2022,14.0,91.515,MEDIUM,abudhabi,SAI,5281,14.0,,,,,,,,,17.329104336299945
2022,15.0,91.534,MEDIUM,abudhabi,SAI,5281,15.0,,,,,,,,,17.332702139746264
2022,16.0,91.426,MEDIUM,abudhabi,SAI,5281,16.0,,,,,,,,,17.31225146752509
2022,17.0,94.037,MEDIUM,abudhabi,SAI,5281,17.0,,,,,,,,,17.806665404279496
2022,19.0,91.373,HARD,abudhabi,SAI,5281,2.0,,,,,,,,,17.302215489490628
2022,20.0,90.658,HARD,abudhabi,SAI,5281,3.0,,,,,,,,,17.166824465063435
2022,21.0,90.547,HARD,abudhabi,SAI,5281,4.0,,,,,,,,,17.1458057186139
2022,22.0,91.006,HARD,abudhabi,SAI,5281,5.0,,,,,,,,,17.232721075553872
2022,23.0,90.543,HARD,abudhabi,SAI,5281,6.0,,,,,,,,,17.145048286309414
2022,24.0,90.528,HARD,abudhabi,SAI,5281,7.0,,,,,,,,,17.142207915167585
2022,25.0,90.47,HARD,abudhabi,SAI,5281,8.0,,,,,,,,,17.13122514675251
2022,26.0,90.379,HARD,abudhabi,SAI,5281,9.0,,,,,,,,,17.113993561825414
2022,27.0,90.682,HARD,abudhabi,SAI,5281,10.0,,,,,,,,,17.171369058890363
2022,28.0,90.179,HARD,abudhabi,SAI,5281,11.0,,,,,,,,,17.076121946601024
2022,29.0,90.294,HARD,abudhabi,SAI,5281,12.0,,,,,,,,,17.097898125355048
2022,30.0,90.479,HARD,abudhabi,SAI,5281,13.0,,,,,,,,,17.13292936943761
2022,31.0,90.842,HARD,abudhabi,SAI,5281,14.0,,,,,,,,,17.201666351069875
2022,32.0,90.297,HARD,abudhabi,SAI,5281,15.0,,,,,,,,,17.098466199583413
2022,33.0,90.491,HARD,abudhabi,SAI,5281,16.0,,,,,,,,,17.135201666351072
2022,34.0,90.318,HARD,abudhabi,SAI,5281,17.0,,,,,,,,,17.102442719181973
2022,35.0,90.169,HARD,abudhabi,SAI,5281,18.0,,,,,,,,,17.074228365839804
2022,36.0,90.268,HARD,abudhabi,SAI,5281,19.0,,,,,,,,,17.092974815375875
2022,37.0,90.469,HARD,abudhabi,SAI,5281,20.0,,,,,,,,,17.131035788676385
2022,38.0,90.333,HARD,abudhabi,SAI,5281,21.0,,,,,,,,,17.105283090323802
2022,39.0,92.309,HARD,abudhabi,SAI,5281,22.0,,,,,,,,,17.47945464874077
2022,41.0,89.537,HARD,abudhabi,SAI,5281,2.0,,,,,,,,,16.954554061730736
2022,42.0,89.318,HARD,abudhabi,SAI,5281,3.0,,,,,,,,,16.913084643060028
2022,43.0,89.247,HARD,abudhabi,SAI,5281,4.0,,,,,,,,,16.89964021965537
2022,44.0,89.098,HARD,abudhabi,SAI,5281,5.0,,,,,,,,,16.8714258663132
2022,45.0,88.978,HARD,abudhabi,SAI,5281,6.0,,,,,,,,,16.848702897178566
2022,46.0,89.133,HARD,abudhabi,SAI,5281,7.0,,,,,,,,,16.878053398977467
2022,47.0,89.252,HARD,abudhabi,SAI,5281,8.0,,,,,,,,,16.900587010035977
2022,48.0,89.102,HARD,abudhabi,SAI,5281,9.0,,,,,,,,,16.87218329861769
2022,49.0,89.518,HARD,abudhabi,SAI,5281,10.0,,,,,,,,,16.950956258284418
2022,50.0,88.879,HARD,abudhabi,SAI,5281,11.0,,,,,,,,,16.829956447642495
2022,51.0,89.274,HARD,abudhabi,SAI,5281,12.0,,,,,,,,,16.90475288771066
2022,52.0,89.291,HARD,abudhabi,SAI,5281,13.0,,,,,,,,,16.907971975004735
2022,53.0,89.368,HARD,abudhabi,SAI,5281,14.0,,,,,,,,,16.922552546866125
2022,54.0,89.919,HARD,abudhabi,SAI,5281,15.0,,,,,,,,,17.026888846809317
2022,55.0,90.048,HARD,abudhabi,SAI,5281,16.0,,,,,,,,,17.05131603862905
2022,56.0,89.595,HARD,abudhabi,SAI,5281,17.0,,,,,,,,,16.965536830145805
2022,57.0,89.98,HARD,abudhabi,SAI,5281,18.0,,,,,,,,,17.03843968945276
2022,58.0,89.906,HARD,abudhabi,SAI,5281,19.0,,,,,,,,,17.024427191819733
2021,2.0,89.103,SOFT,abudhabi,VER,5281,5.0,,,,,,,,,16.87237265669381
2021,3.0,88.827,SOFT,abudhabi,VER,5281,6.0,,,,,,,,,16.820109827684153
2021,4.0,89.026,SOFT,abudhabi,VER,5281,7.0,,,,,,,,,16.85779208483242
2021,5.0,88.718,SOFT,abudhabi,VER,5281,8.0,,,,,,,,,16.79946979738686
2021,6.0,88.707,SOFT,abudhabi,VER,5281,9.0,,,,,,,,,16.797386858549515
2021,7.0,88.636,SOFT,abudhabi,VER,5281,10.0,,,,,,,,,16.78394243514486
